Sentence ID,Sentence,Pattern,Origin Token,Destination Token,Layer,Head,Attention Weight
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,6.0,2.0,0.0015188250690698
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,6.0,3.0,0.0005284369108267
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,6.0,4.0,0.0060004680417478
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,6.0,5.0,0.066206507384777
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,6.0,6.0,0.0890842378139495
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,6.0,7.0,0.0180393140763044
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,6.0,8.0,0.0036924621090292
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,6.0,9.0,0.0001165548965218
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,6.0,10.0,0.0073158429004251
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,6.0,11.0,0.0004008942341897
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,6.0,12.0,0.0073465015739202
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,7.0,1.0,0.023885391652584
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,7.0,2.0,0.0002061574923573
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,7.0,3.0,0.0017632511444389
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,7.0,4.0,0.0065649389289319
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,7.0,5.0,0.048748929053545
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,7.0,6.0,0.0009069855441339
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,7.0,7.0,0.0035671202931553
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,7.0,8.0,0.0054547907784581
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,7.0,9.0,0.0006890664808452
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,7.0,10.0,1.5252370531015913e-06
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,7.0,11.0,0.016470605507493
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,7.0,12.0,0.0014297089073807
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,8.0,1.0,0.0060504768043756
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,8.0,2.0,0.0073648635298013
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,8.0,3.0,0.0539317019283771
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,8.0,4.0,0.0075072078034281
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,8.0,5.0,0.001381863723509
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,8.0,6.0,0.0092835510149598
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,8.0,7.0,0.0226177722215652
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,8.0,8.0,0.0026728338561952
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,8.0,9.0,0.0017503544222563
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,8.0,10.0,0.0353968255221843
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,8.0,11.0,0.0010020158952102
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,8.0,12.0,0.0002862648980226
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,9.0,1.0,0.0002518372493796
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,9.0,2.0,0.0007031361456029
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,9.0,3.0,0.0067853746004402
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,9.0,4.0,0.0193587206304073
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,9.0,5.0,0.0004555537889245
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,9.0,6.0,0.0004113051400054
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,9.0,7.0,0.0074700908735394
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,9.0,8.0,0.0134938089177012
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,9.0,9.0,0.0110291717574
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,9.0,10.0,0.1113651320338249
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,9.0,11.0,0.0089707933366298
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,9.0,12.0,0.0091646984219551
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,10.0,1.0,0.0005077203968539
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,10.0,2.0,0.0001746260822983
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,10.0,3.0,0.0059085045941174
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,10.0,4.0,0.0084057254716753
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,10.0,5.0,0.0040148887783288
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,10.0,6.0,0.1128471195697784
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,10.0,7.0,0.0048522492870688
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,10.0,8.0,0.0186234544962644
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,10.0,9.0,0.0051977145485579
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,10.0,10.0,0.0006869058706797
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,10.0,11.0,0.0034288014285266
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,10.0,12.0,0.0134111549705266
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,11.0,1.0,0.0027224263176321
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,11.0,2.0,0.0010507995029911
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,11.0,3.0,0.0003005784819833
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,11.0,4.0,0.001496810815297
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,11.0,5.0,0.0003552782000042
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,11.0,6.0,0.0013911486603319
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,11.0,7.0,0.003149168100208
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,11.0,8.0,0.0312014296650886
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,11.0,9.0,0.0096167717128992
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,11.0,10.0,0.0011953025823459
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,11.0,11.0,0.0007253369549289
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,11.0,12.0,0.0002487712772563
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,12.0,1.0,4.360161256045103e-05
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,12.0,2.0,0.0084944292902946
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,12.0,3.0,0.0007252741488628
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,12.0,4.0,0.025758696720004
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,12.0,5.0,0.0014742107596248
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,12.0,6.0,0.0005270360852591
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,12.0,7.0,0.0002055391087196
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,12.0,8.0,0.0056395386345684
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,12.0,9.0,0.0083534251898527
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,12.0,10.0,0.0010822750627994
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,12.0,11.0,0.0236490182578563
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Verbo transitivo direto,postura,recusando,12.0,12.0,0.0013129393337294
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Adjunto adverbial,hoje,publicada,1.0,1.0,0.0021619743201881
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Adjunto adverbial,hoje,publicada,1.0,2.0,0.0103250611573457
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Adjunto adverbial,hoje,publicada,1.0,3.0,0.0071829878725111
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Adjunto adverbial,hoje,publicada,1.0,4.0,0.0283988118171691
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Adjunto adverbial,hoje,publicada,1.0,5.0,0.0067519443109631
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Adjunto adverbial,hoje,publicada,1.0,6.0,0.0112120509147644
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Adjunto adverbial,hoje,publicada,1.0,7.0,0.3215343058109283
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Adjunto adverbial,hoje,publicada,1.0,8.0,0.0078406278043985
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Adjunto adverbial,hoje,publicada,1.0,9.0,0.0157794542610645
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Adjunto adverbial,hoje,publicada,1.0,10.0,0.5908558964729309
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Adjunto adverbial,hoje,publicada,1.0,11.0,0.0074681942351162
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Adjunto adverbial,hoje,publicada,1.0,12.0,0.0113301137462258
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Adjunto adverbial,hoje,publicada,2.0,1.0,0.012378517538309
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Adjunto adverbial,hoje,publicada,2.0,2.0,0.0005901291151531
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Adjunto adverbial,hoje,publicada,2.0,3.0,4.343263082517978e-09
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Adjunto adverbial,hoje,publicada,2.0,4.0,0.0043023601174354
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Adjunto adverbial,hoje,publicada,2.0,5.0,0.9993846416473388
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Adjunto adverbial,hoje,publicada,2.0,6.0,0.0105538126081228
1,"BRASÍLIA Pesquisa Datafolha publicada hoje revela um dado supreendente : recusando uma postura radical , a esmagadora maioria ( 77 % ) dos de os eleitores quer o PT participando do de o Governo Fernando Henrique Cardoso .",Adjunto adverbial,hoje,publicada,2.0,7.0,0.023723816499114
